cell_id,cell_type
fpmllblc-1,Fibroblasts
fpmlmmff-1,Macrophages
fpmlmmoo-1,Macrophages
fpmlmpgc-1,Fibroblasts
fpmlnjmo-1,Macrophages
fpmmcjog-1,Macrophages
fpmmdgmd-1,Macrophages
fpmmgmii-1,Epithelial
fpmmhdho-1,Fibroblasts
fpmmhogb-1,Macrophages
fpmmiodj-1,Epithelial
fpmmjfmc-1,Endothelial
fpmmjpcp-1,Macrophages
fpmmlnmb-1,Epithelial
fpmmnbfn-1,Epithelial
fpmmnemf-1,Macrophages
fpmmnplj-1,Epithelial
fpmmpadc-1,Epithelial
fpmmppko-1,Epithelial
fpmnbimn-1,Epithelial
fpmncade-1,Fibroblasts
fpmncico-1,Fibroblasts
fpmnddaf-1,Fibroblasts
fpmndknl-1,Epithelial
fpmnemfb-1,Macrophages
fpmnfajj-1,Endothelial
fpmnijao-1,Endothelial
fpmnkakp-1,Fibroblasts
fpmnpafd-1,Endothelial
fpmogjoi-1,Epithelial
fpmokhmj-1,Macrophages
fpmolijj-1,Macrophages
fpmpabhk-1,Fibroblasts
fpmpdkek-1,Fibroblasts
fpmpekbk-1,Endothelial
fpmpfmmh-1,Fibroblasts
fpmpjlcd-1,Fibroblasts
fpmpkegh-1,Fibroblasts
fpmplodg-1,Macrophages
fpmpndfk-1,Epithelial
fpmpnldm-1,Epithelial
fpmpogim-1,Macrophages
fpmpoinm-1,Macrophages
fpnabenb-1,Macrophages
fpnacich-1,Macrophages
fpnafipb-1,Epithelial
fpnagglo-1,Macrophages
fpnahgkn-1,Macrophages
fpnalokg-1,Macrophages
fpnanofb-1,Epithelial
fpnaofki-1,Epithelial
fpnapmhp-1,Epithelial
fpnbdgap-1,Macrophages
fpnbdibp-1,Epithelial
fpnbfhbb-1,Epithelial
fpnbfnno-1,Epithelial
fpnbgbce-1,Epithelial
fpnbhooe-1,Epithelial
fpnbmong-1,Epithelial
fpnbpbjk-1,Epithelial
fpnbpljo-1,Epithelial
fpncacpa-1,Macrophages
fpncadal-1,Epithelial
fpncepli-1,T cells
fpncfecd-1,Macrophages
fpncgjnb-1,Macrophages
fpnchlca-1,Macrophages
fpncighi-1,Macrophages
fpncjoia-1,Macrophages
fpnckfjk-1,Macrophages
fpnckjdn-1,Macrophages
fpncnago-1,Macrophages
fpncpkei-1,Macrophages
fpnddboe-1,Epithelial
fpnddggk-1,Epithelial
fpnddhol-1,Macrophages
fpndgcif-1,Macrophages
fpndgiio-1,Macrophages
fpndhdde-1,Macrophages
fpndijnm-1,Epithelial
fpndipnp-1,Epithelial
fpndjeja-1,Epithelial
fpndmemj-1,Epithelial
fpndmiil-1,Endothelial
fpndpcaf-1,Epithelial
fpnebfbp-1,Epithelial
fpnecmoe-1,Fibroblasts
fpnedchm-1,Epithelial
fpnedhop-1,Epithelial
fpneeopp-1,Macrophages
fpnehbfp-1,Macrophages
fpnelcfl-1,Macrophages
fpnemhgk-1,Endothelial
fpneoikl-1,Macrophages
fpnepfjo-1,Endothelial
fpnfbahi-1,Endothelial
fpnfblaa-1,Endothelial
fpnfcddd-1,Macrophages
fpnfegoc-1,Macrophages
fpnffpbi-1,Epithelial
fpnfhnfm-1,Epithelial
fpnfiepe-1,Epithelial
fpnfndhe-1,Macrophages
fpnfnhhp-1,Macrophages
fpngflcn-1,Epithelial
fpngidhd-1,Macrophages
fpngieia-1,Epithelial
fpngjkib-1,Epithelial
fpngmapf-1,Macrophages
fpngmjlp-1,Macrophages
fpngoban-1,Epithelial
fpngoedp-1,Epithelial
fpnhgkkh-1,Fibroblasts
fpnhhkma-1,Fibroblasts
fpnhibdd-1,Fibroblasts
fpnhipfd-1,Fibroblasts
fpnhlhkb-1,Fibroblasts
fpniajja-1,Fibroblasts
fpnibnii-1,Fibroblasts
fpniejjl-1,Fibroblasts
fpnihfeb-1,Endothelial
fpnihkhg-1,Fibroblasts
fpnihloo-1,Fibroblasts
fpnijdip-1,Fibroblasts
fpnijidi-1,Endothelial
fpnijmda-1,Fibroblasts
fpnikhig-1,Fibroblasts
fpnipegm-1,Endothelial
fpnjbdam-1,Endothelial
fpnjbmpl-1,Endothelial
fpnjcein-1,Endothelial
fpnjejej-1,Macrophages
fpnjfjel-1,Macrophages
fpnjfogk-1,Epithelial
fpnjnagd-1,Macrophages
fpnjodpb-1,Endothelial
fpnkbfdg-1,Epithelial
fpnkbgee-1,Endothelial
fpnkbkil-1,Macrophages
fpnkjchi-1,Epithelial
fpnklgjn-1,Epithelial
fpnlbjml-1,Epithelial
fpnlcgdg-1,Epithelial
fpnlffob-1,Epithelial
fpnlgecb-1,Epithelial
fpnlgfam-1,Epithelial
fpnljbbf-1,Fibroblasts
fpnlmdhh-1,Fibroblasts
fpnlncln-1,Fibroblasts
fpnlobli-1,Fibroblasts
fpnloinf-1,Fibroblasts
fpnlpgkj-1,Macrophages
fpnmaomo-1,Epithelial
fpnmbohd-1,Macrophages
fpnmcbip-1,Fibroblasts
fpnmedca-1,Epithelial
fpnmhfjm-1,Macrophages
fpnmjacj-1,Epithelial
fpnmjkia-1,Fibroblasts
fpnmjkip-1,Epithelial
fpnmnmom-1,Macrophages
fpnmomod-1,Macrophages
fpnmpnmc-1,Fibroblasts
fpnnahcm-1,Macrophages
fpnncbci-1,Macrophages
fpnnchie-1,Macrophages
fpnnfdfc-1,Macrophages
fpnnfjin-1,Endothelial
fpnnfjlo-1,Macrophages
fpnnhjkj-1,Macrophages
fpnnkdni-1,Macrophages
fpnnmkae-1,Macrophages
fpnodabo-1,Macrophages
fpnodbbb-1,Epithelial
fpnohajp-1,Fibroblasts
fpnohfcg-1,Fibroblasts
fpnojhkh-1,Epithelial
fpnpaldm-1,Epithelial
fpnpfcha-1,Epithelial
fpnpliko-1,Epithelial
fpnpohcm-1,Macrophages
fpnppjei-1,Macrophages
fpoafgai-1,Epithelial
fpoagfio-1,Epithelial
fpoahgne-1,Epithelial
fpoahoje-1,Epithelial
fpoaiicb-1,Epithelial
fpoaijhg-1,Epithelial
fpoajahh-1,Epithelial
fpoaljff-1,Macrophages
fpoaljnf-1,Epithelial
fpoaoiij-1,Epithelial
fpoapglh-1,Macrophages
fpoapnek-1,Epithelial
fpobbfoa-1,Epithelial
fpobdcbh-1,Epithelial
fpobeelg-1,Macrophages
fpoblkfj-1,Epithelial
fpobmflm-1,Macrophages
fpobonjj-1,Macrophages
fpobphac-1,Epithelial
fpobpmne-1,Macrophages
fpocfmfi-1,Macrophages
fpochbnn-1,Fibroblasts
fpocifom-1,Epithelial
fpocionh-1,Macrophages
fpockeci-1,Macrophages
fpoclkpn-1,Macrophages
fpocmebn-1,Macrophages
fpocnmdl-1,Epithelial
fpocnpgh-1,Macrophages
fpoddnlf-1,Macrophages
fpodejpc-1,Macrophages
fpodflpp-1,Macrophages
fpodjgfa-1,Macrophages
fpodkbol-1,Macrophages
fpoeaolf-1,Epithelial
fpoebbae-1,Macrophages
fpoeenhh-1,Epithelial
fpoegfoi-1,Epithelial
fpoegjdc-1,Macrophages
fpoehnhf-1,Fibroblasts
fpoeilkm-1,Fibroblasts
fpoeipfi-1,Epithelial
fpoejgen-1,Endothelial
fpoelbpb-1,Fibroblasts
fpoemano-1,Endothelial
fpoenmfo-1,Macrophages
fpoeocjo-1,Epithelial
fpofbmfb-1,Fibroblasts
fpofefgn-1,Epithelial
fpofegap-1,Macrophages
fpofeicg-1,Epithelial
fpofimfo-1,Macrophages
fpoflcji-1,Macrophages
fpofmbgk-1,Epithelial
fpofonnn-1,Macrophages
fpogbpda-1,Epithelial
fpogdhfe-1,Fibroblasts
fpogeald-1,Macrophages
fpogiffk-1,Macrophages
fpogjjlk-1,Epithelial
fpogklgj-1,Fibroblasts
fpogofee-1,Macrophages
fpogojpl-1,Fibroblasts
fpogppjb-1,Fibroblasts
fpohbapo-1,Fibroblasts
fpoheebm-1,Macrophages
fpohgclf-1,Fibroblasts
fpohgkbm-1,Macrophages
fpohhbbj-1,Fibroblasts
fpohieoc-1,Fibroblasts
fpohifop-1,Fibroblasts
fpohjhnb-1,Endothelial
fpohmpfj-1,Endothelial
fpoicfdf-1,Endothelial
fpoiepdh-1,Macrophages
fpoihcjh-1,Macrophages
fpoildhe-1,Fibroblasts
fpoilknn-1,Macrophages
fpoiodbc-1,Macrophages
fpojaacm-1,Macrophages
fpojbbac-1,Epithelial
fpojgejp-1,Macrophages
fpojgeog-1,Epithelial
fpojifco-1,Epithelial
fpojigba-1,Macrophages
fpojkbdh-1,Macrophages
fpojkene-1,Macrophages
fpojkhfk-1,Epithelial
fpojnigc-1,Macrophages
fpokdpcd-1,Macrophages
fpokebeb-1,Macrophages
fpokicel-1,Macrophages
fpokinjf-1,Epithelial
fpokjalh-1,Macrophages
fpoknmhi-1,Epithelial
fpokocoa-1,Epithelial
fpolcenn-1,Macrophages
fpolfhbm-1,Macrophages
fpolfmoo-1,Macrophages
fpolgcbf-1,Macrophages
fpoliimn-1,Macrophages
fpollheb-1,Epithelial
fpolphff-1,Epithelial
fpomcebk-1,Fibroblasts
fpomclko-1,Fibroblasts
fpomddhd-1,Endothelial
fpomeddf-1,Fibroblasts
fpomiobf-1,Fibroblasts
fpomjikj-1,Macrophages
fpomkbhj-1,Epithelial
fpomngmd-1,Macrophages
fpomofdc-1,Epithelial
fponbjdc-1,Epithelial
fponchfn-1,Macrophages
fpongcih-1,Epithelial
fponllil-1,Macrophages
fponmlmb-1,Epithelial
fpooconb-1,Epithelial
fpoodnnd-1,Epithelial
fpooecdd-1,Fibroblasts
fpoohijg-1,Epithelial
fpooinhi-1,Macrophages
fpooldad-1,Epithelial
fpoonjdm-1,Epithelial
fpooolad-1,Epithelial
fpoopmdp-1,Epithelial
fpopabef-1,Macrophages
fpopagmm-1,Epithelial
fpopeldn-1,Epithelial
fpophiai-1,Epithelial
fpopiblh-1,Epithelial
fpopjama-1,Epithelial
fpopjjll-1,Macrophages
fpopkfol-1,Macrophages
fpoplmlg-1,Epithelial
fppaefal-1,Macrophages
fppaepjc-1,Macrophages
fppaggcd-1,Epithelial
fppaghoh-1,Epithelial
fppahdnc-1,Epithelial
fppaidcm-1,Epithelial
fppaigfl-1,Epithelial
fppambfc-1,Epithelial
fppapffc-1,Epithelial
fppbeojo-1,Macrophages
fppbfkek-1,Macrophages
fppbfojn-1,Epithelial
fppbikie-1,Macrophages
fppbjcoa-1,Epithelial
fppbllbo-1,Epithelial
fppbmbad-1,Epithelial
fppbmigl-1,Macrophages
fppbmpbe-1,Epithelial
fppbonep-1,Epithelial
fppcfolo-1,Epithelial
fppcngij-1,Macrophages
fppcojeh-1,Macrophages
fppdcpno-1,Epithelial
fppddffj-1,Epithelial
fppdedjn-1,Epithelial
fppdeodg-1,Epithelial
fppdepia-1,Macrophages
fppdhocn-1,Macrophages
fppdidfh-1,Epithelial
fppdihhp-1,Epithelial
fppdjljc-1,Epithelial
fppdkmkm-1,Epithelial
fppdnaco-1,Fibroblasts
fppdniim-1,Epithelial
fppdodpk-1,Macrophages
fppelbnn-1,Epithelial
fppeninh-1,Epithelial
fppeofeg-1,Macrophages
fppfadpb-1,Fibroblasts
fppfagdb-1,Fibroblasts
fppfbddp-1,Epithelial
fppfdjlm-1,Macrophages
fppfefao-1,Fibroblasts
fppfgkah-1,Epithelial
fppfhdbd-1,Epithelial
fppfhjei-1,Epithelial
fppfjbko-1,Macrophages
fppfpmjj-1,Fibroblasts
fppgdacd-1,Fibroblasts
fppgfkoi-1,Epithelial
fppggddl-1,Fibroblasts
fppgjifn-1,Macrophages
fppgmodj-1,Fibroblasts
fppgoflb-1,Macrophages
fpphbhan-1,Endothelial
fpphifce-1,Endothelial
fpphklmo-1,Macrophages
fpphnaan-1,Epithelial
fppiadnh-1,Epithelial
fppibago-1,Epithelial
fppibblc-1,Epithelial
fppigbin-1,Fibroblasts
fppigcjb-1,Fibroblasts
fppigede-1,Fibroblasts
fppijima-1,Fibroblasts
fppikfkg-1,Fibroblasts
fppilidc-1,Fibroblasts
fppinobb-1,Fibroblasts
fppjbanj-1,Fibroblasts
fppjfcoj-1,Epithelial
fppjhloh-1,Macrophages
fppjhpan-1,Epithelial
fppjkicj-1,Macrophages
fppjppol-1,Fibroblasts
fppkaogp-1,Fibroblasts
fppkgcif-1,Fibroblasts
fppkhbkb-1,Macrophages
fppknfdf-1,Macrophages
fpplbbea-1,Fibroblasts
fppldgei-1,Fibroblasts
fpplehgo-1,Macrophages
fppleiga-1,Fibroblasts
fpplfdok-1,Fibroblasts
fpplhpfo-1,Fibroblasts
fppligdk-1,Fibroblasts
fppmaaen-1,Macrophages
fppmdkol-1,Epithelial
fppmgfnd-1,Epithelial
fppmhdge-1,Macrophages
fppmjplm-1,Macrophages
fppmldfd-1,Macrophages
fppmnhbd-1,Epithelial
fppmnhkg-1,Epithelial
fppmnigg-1,Epithelial
fppmpcdm-1,Epithelial
fppmpdfk-1,Macrophages
fppmpefj-1,Macrophages
fppnakaa-1,Epithelial
fppnakld-1,Epithelial
fppnigii-1,Epithelial
fppnjnea-1,Macrophages
fppnjpcj-1,Macrophages
fppnlgcf-1,Macrophages
fppnmogo-1,Macrophages
fppocnlj-1,Epithelial
fppoeioe-1,Macrophages
fppohjoc-1,Macrophages
fppojpbn-1,Fibroblasts
fppolcpe-1,Macrophages
fppomnhg-1,Macrophages
fpponfoa-1,Epithelial
fpppacmj-1,Macrophages
fpppbcob-1,Epithelial
fpppbkag-1,Epithelial
fpppdhip-1,Fibroblasts
fpppdpnj-1,Endothelial
fpppfoih-1,Endothelial
fpppiiag-1,Endothelial
fpppinlm-1,Fibroblasts
fpppkclf-1,Fibroblasts
gaaaejkc-1,Fibroblasts
gaaafckf-1,Endothelial
gaaafkai-1,Fibroblasts
gaaahfnd-1,Fibroblasts
gaaajmdh-1,Fibroblasts
gaaajofk-1,Endothelial
gaaajpeb-1,Macrophages
gaaakfdb-1,Fibroblasts
gaaakmdb-1,Fibroblasts
gaaapfda-1,Macrophages
gaabajkj-1,Macrophages
gaabbhfh-1,Macrophages
gaabijfn-1,Macrophages
gaablome-1,Macrophages
gaabniam-1,Macrophages
gaaboimn-1,Fibroblasts
gaacjfhi-1,Endothelial
gaackbld-1,Endothelial
gaackkid-1,Fibroblasts
gaaclfkl-1,Fibroblasts
gaacmklh-1,Macrophages
gaacnegc-1,Epithelial
gaadclpm-1,Fibroblasts
gaaddale-1,Fibroblasts
gaadefen-1,Fibroblasts
gaadjngn-1,Fibroblasts
gaadkmih-1,Fibroblasts
gaadlbmd-1,Fibroblasts
gaaeedld-1,Fibroblasts
gaaehpje-1,Endothelial
gaaemgcb-1,Endothelial
gaaemgen-1,Fibroblasts
gaaenddi-1,Fibroblasts
gaaenphb-1,Fibroblasts
gaafbkdp-1,Fibroblasts
gaafccjp-1,Fibroblasts
gaafcdkb-1,Fibroblasts
gaafcnof-1,Fibroblasts
gaafcnpj-1,Fibroblasts
gaafdfde-1,Fibroblasts
gaafdjfm-1,Endothelial
gaafedfi-1,Epithelial
gaafefeo-1,Epithelial
gaafejed-1,Epithelial
gaafemmb-1,Epithelial
gaafhken-1,Fibroblasts
gaafieea-1,Epithelial
gaafkgbg-1,Macrophages
gaafnejl-1,Macrophages
gaafpcha-1,Fibroblasts
gaagddag-1,Fibroblasts
gaagephg-1,Fibroblasts
gaaghadl-1,Fibroblasts
gaaghkin-1,Fibroblasts
gaagmjkd-1,Epithelial
gaagobam-1,Macrophages
gaagomfh-1,Epithelial
gaahdbaf-1,Endothelial
gaahhhkn-1,Epithelial
gaahnbhm-1,Macrophages
gaahnckl-1,Epithelial
gaaideaj-1,Epithelial
gaaifjpe-1,T cells
gaaihkcm-1,Epithelial
gaaiiiem-1,Macrophages
gaaililk-1,Epithelial
gaaineon-1,Epithelial
gaainlda-1,Epithelial
gaajcnln-1,Epithelial
gaajfecp-1,Epithelial
gaajfhfb-1,Epithelial
gaajhceo-1,Epithelial
gaajmiee-1,Macrophages
gaajmkdo-1,Epithelial
gaajnfag-1,Fibroblasts
gaakafhb-1,Macrophages
gaakdfik-1,Macrophages
gaakenen-1,Macrophages
gaakfmlb-1,Macrophages
gaakgojp-1,Macrophages
gaakjnja-1,Macrophages
gaakmkoa-1,Macrophages
gaaknbib-1,Macrophages
gaaknelh-1,Epithelial
gaalaaad-1,Macrophages
gaalbgig-1,Macrophages
gaalcbji-1,Epithelial
gaaleabj-1,Epithelial
gaalgogd-1,Epithelial
gaalhifl-1,Epithelial
gaalhjea-1,Epithelial
gaalhmbl-1,Fibroblasts
gaalhocc-1,Macrophages
gaalnbll-1,Macrophages
gaamadaj-1,Macrophages
gaamagpo-1,Fibroblasts
gaamgbha-1,Macrophages
gaamiepl-1,Macrophages
gaamilhp-1,Macrophages
gaamjalm-1,Epithelial
gaamjnmp-1,Macrophages
gaamlokc-1,Macrophages
gaanddfa-1,Macrophages
gaanflii-1,Macrophages
gaangkao-1,Macrophages
gaanjchf-1,Macrophages
gaankmdc-1,Fibroblasts
gaanmcaf-1,Macrophages
gaanonce-1,Macrophages
gaaocbhi-1,Macrophages
gaaoddjm-1,Epithelial
gaaohjad-1,Macrophages
gaaoknkj-1,Epithelial
gaaolboo-1,Epithelial
gaaonlac-1,Epithelial
gaapaihc-1,Macrophages
gaapfiik-1,Macrophages
gaapfple-1,Epithelial
gaapgohk-1,Macrophages
gaapjkab-1,Epithelial
gaappdao-1,Epithelial
gabadmaj-1,Epithelial
gabagbma-1,Epithelial
gabaigoo-1,Epithelial
gabaijmn-1,Epithelial
gabaikia-1,Epithelial
gabajikn-1,Epithelial
gabalbmk-1,Macrophages
gabamiah-1,Macrophages
gabankmc-1,Fibroblasts
gabaogkl-1,Fibroblasts
gabbbjhe-1,Macrophages
gabbccda-1,Endothelial
gabbeceo-1,Macrophages
gabbgcom-1,Macrophages
gabbjkie-1,Macrophages
gabbjpoo-1,Macrophages
gabbkkbg-1,Macrophages
gabbnkfi-1,Fibroblasts
gabcapbo-1,Macrophages
gabcefpi-1,Epithelial
gabcejme-1,Macrophages
gabcelbl-1,Macrophages
gabchnnp-1,Epithelial
gabchofe-1,Epithelial
gabcieok-1,Epithelial
gabcmnep-1,Macrophages
gabcmnna-1,Macrophages
gabcnhcl-1,Macrophages
gabcpdig-1,Macrophages
gabdajmm-1,Fibroblasts
gabdgiph-1,Epithelial
gabdglka-1,Macrophages
gabdhabk-1,Epithelial
gabdilhg-1,Epithelial
gabdphok-1,Epithelial
gabeajmf-1,Epithelial
gabejnli-1,Epithelial
gabelebe-1,Epithelial
gabelhcp-1,Macrophages
gabelpag-1,Fibroblasts
gabfaojb-1,Epithelial
gabfbbla-1,Macrophages
gabfcbda-1,Epithelial
gabfgkdo-1,Macrophages
gabfjcgo-1,Macrophages
gabfjfkb-1,Epithelial
gabfkanf-1,Macrophages
gabfkbna-1,Fibroblasts
gabfndje-1,Epithelial
gabfphei-1,Macrophages
gabgbnmg-1,Fibroblasts
gabgchkb-1,Endothelial
gabgcign-1,Fibroblasts
gabgonhe-1,Fibroblasts
gabhajfg-1,Macrophages
gabhbaec-1,Macrophages
gabhbbkb-1,Macrophages
gabhdegk-1,Endothelial
gabhiaig-1,Fibroblasts
gabhjdap-1,Macrophages
gabhjfdg-1,Macrophages
gabhmbag-1,Macrophages
gabhmehk-1,Epithelial
gabidhhj-1,Macrophages
gabidneg-1,T cells
gabijckg-1,Macrophages
gabimcjb-1,Macrophages
gabinome-1,Macrophages
gabioojn-1,Endothelial
gabipmme-1,Macrophages
gabippgp-1,Macrophages
gabjdejh-1,Fibroblasts
gabjlgnm-1,Epithelial
gabjmfgl-1,Epithelial
gabjpmdb-1,Fibroblasts
gabkajmo-1,Macrophages
gabkapkd-1,Fibroblasts
gabkdldn-1,Epithelial
gabkeeij-1,Epithelial
gabkeoho-1,Macrophages
gabkjbee-1,Macrophages
gabkjjmd-1,Epithelial
gabkkagc-1,Macrophages
gabklanj-1,Endothelial
gabklgip-1,Macrophages
gabkmneo-1,Macrophages
gabkpbjb-1,Fibroblasts
gablafkb-1,Fibroblasts
gabldfop-1,Macrophages
gablennh-1,Macrophages
gablfgeo-1,Macrophages
gablfiph-1,Macrophages
gablgbli-1,Epithelial
gablienp-1,Fibroblasts
gablkdjj-1,Epithelial
gablmokn-1,Macrophages
gabloheh-1,Epithelial
gablplfm-1,Epithelial
gablpmgh-1,Endothelial
gabmcdam-1,Fibroblasts
gabmgccn-1,Fibroblasts
gabmhajl-1,Endothelial
gabmkemc-1,Endothelial
gabmlbcm-1,Endothelial
gabmmegn-1,Macrophages
gabnbbhn-1,Macrophages
gabnbcop-1,Fibroblasts
gabnfgfl-1,Fibroblasts
gabngglo-1,Fibroblasts
gabnikdo-1,Macrophages
gabnkbbj-1,Macrophages
gabnleoa-1,Fibroblasts
gabnlfoo-1,Macrophages
gaboabmd-1,Endothelial
gabodfjl-1,Epithelial
gaboefjb-1,Epithelial
gabofeon-1,Macrophages
gaboffpj-1,Macrophages
gabojikb-1,Epithelial
gabolcoa-1,Epithelial
gabolimd-1,Endothelial
gabonfja-1,Epithelial
gaboobjg-1,Macrophages
gabopdjj-1,Fibroblasts
gabpclmn-1,Epithelial
gabpdbkn-1,Macrophages
gabpddic-1,Macrophages
gabpgkga-1,Macrophages
gabpgmlg-1,Macrophages
gabpiepc-1,Fibroblasts
gabpjalg-1,Macrophages
gabpnmod-1,Epithelial
gabppljl-1,Macrophages
gabppnmo-1,Fibroblasts
gacacign-1,Fibroblasts
gacafiak-1,Fibroblasts
gacaggmg-1,Fibroblasts
gacahjfo-1,Fibroblasts
gacahnio-1,Fibroblasts
gacaldeb-1,Fibroblasts
gacalild-1,Macrophages
gacbcfaj-1,Fibroblasts
gacbdpgo-1,Endothelial
gacbeckp-1,Fibroblasts
gacbhegd-1,Endothelial
gacbilpa-1,Epithelial
gacbipne-1,Epithelial
gacbjkmd-1,Epithelial
gacbjoeg-1,Macrophages
gacblbpe-1,Epithelial
gacbncji-1,Epithelial
gacccfoc-1,Epithelial
gaccdpll-1,Macrophages
gaccfcjp-1,Macrophages
gaccgmpb-1,Macrophages
gacchjmm-1,Epithelial
gaccobbi-1,Fibroblasts
gaccpchh-1,Fibroblasts
gacdcafj-1,Endothelial
gacdeppl-1,Endothelial
gacdgpin-1,Epithelial
gacdidlf-1,Epithelial
gacdmaoh-1,Epithelial
gacdobah-1,Epithelial
gacdocim-1,Epithelial
gacdpffp-1,Epithelial
gaceamgc-1,Macrophages
gacefglo-1,Endothelial
gacfacmm-1,Epithelial
gacffkck-1,Fibroblasts
gacfjhbo-1,Macrophages
gacfkgbg-1,Epithelial
gacfkkmg-1,Fibroblasts
gacflbdc-1,Fibroblasts
gacfnphj-1,Endothelial
gacfohch-1,Fibroblasts
gacfpnhh-1,Fibroblasts
gacgfljd-1,Fibroblasts
gacggedp-1,Epithelial
gacgilkp-1,Epithelial
gacgjnad-1,Epithelial
gacgkglm-1,Epithelial
gacglgni-1,Epithelial
gacgmehk-1,Epithelial
gachbbhp-1,Epithelial
gachbddm-1,Macrophages
gachbncl-1,Macrophages
gachdfil-1,Macrophages
gachegnh-1,Fibroblasts
gachlbko-1,Macrophages
gachldjp-1,Fibroblasts
gachmnob-1,Epithelial
gachohdf-1,Macrophages
gachpind-1,Macrophages
gaciblac-1,Fibroblasts
gaciidmi-1,Epithelial
gacinfcp-1,Fibroblasts
gacinnfl-1,Fibroblasts
gacioghi-1,Fibroblasts
gaciplff-1,Macrophages
gacjdcno-1,Macrophages
gacjdhkl-1,Macrophages
gacjdlkl-1,Macrophages
gacjfbkh-1,Fibroblasts
gacjkklk-1,Fibroblasts
gacjmach-1,Fibroblasts
gacjnilp-1,Fibroblasts
gacjpjnk-1,Fibroblasts
gackepfo-1,Fibroblasts
gackihce-1,Fibroblasts
gacklald-1,Fibroblasts
gackmolc-1,Endothelial
gacladfb-1,Endothelial
gaclamdi-1,Endothelial
gaclfkbh-1,Macrophages
gaclhelb-1,Macrophages
gacljdbd-1,Macrophages
gaclmohp-1,Macrophages
gaclpgbo-1,Fibroblasts
gaclpihh-1,Fibroblasts
gacmekjg-1,Macrophages
gacmelnj-1,Macrophages
gacmeoed-1,Macrophages
gacmjjbj-1,Fibroblasts
gacmonna-1,Macrophages
gacmpgme-1,Fibroblasts
gacnaccc-1,Fibroblasts
gacnddaf-1,T cells
gacnehgi-1,Macrophages
gacnfdia-1,Fibroblasts
gacnhimd-1,Macrophages
gacniomo-1,Fibroblasts
gacnkagl-1,Fibroblasts
gacnkpfd-1,Fibroblasts
gacnlegf-1,Fibroblasts
gacnlohn-1,Macrophages
gacnnpil-1,Macrophages
gacobgoe-1,T cells
gacoceab-1,Fibroblasts
gacocfpa-1,Macrophages
gacodlie-1,Endothelial
gacoecgi-1,Fibroblasts
gacojfdn-1,Fibroblasts
gacpapog-1,Fibroblasts
gacpgame-1,Fibroblasts
gacpgmnc-1,Macrophages
gacphhdk-1,Macrophages
gacpmggo-1,Macrophages
gadadpmc-1,Macrophages
gadapiii-1,Macrophages
gadbadcj-1,Epithelial
gadbbbmk-1,Macrophages
gadbdcin-1,Epithelial
gadbdele-1,Macrophages
gadbfmmm-1,Fibroblasts
gadbifkd-1,Macrophages
gadbkbaf-1,Epithelial
gadbkkak-1,Epithelial
gadbllee-1,Macrophages
gadbmknf-1,Epithelial
gadcablh-1,Epithelial
gadcdogg-1,Epithelial
gadcebfh-1,Macrophages
gadcelep-1,Epithelial
gadcfiko-1,Epithelial
gadcikkg-1,Macrophages
gadcjbbj-1,Macrophages
gadcjkee-1,Epithelial
gadclago-1,Epithelial
gadcnhig-1,Epithelial
gadcolol-1,Epithelial
gadcpjag-1,Epithelial
gadcpkee-1,Epithelial
gadcppnk-1,Epithelial
gaddagkp-1,Epithelial
gaddajbc-1,Fibroblasts
gaddfndc-1,Macrophages
gaddggob-1,Macrophages
gaddkbbh-1,T cells
gaddkncp-1,Epithelial
gaddlaep-1,Macrophages
gaddmgbo-1,Macrophages
gaddmild-1,Macrophages
gaddnmei-1,Macrophages
gadeaaii-1,Epithelial
gadedbdl-1,Macrophages
gadeeppl-1,Epithelial
gadefgha-1,Epithelial
gadehedh-1,Epithelial
gadeihkc-1,Epithelial
gadeogen-1,Epithelial
gadepfmk-1,Epithelial
gadephni-1,Macrophages
gadfdfcj-1,Epithelial
gadffbkd-1,Epithelial
gadfidfb-1,Epithelial
gadfilfo-1,Macrophages
gadfmihh-1,Macrophages
gadfnhod-1,Epithelial
gadfommb-1,Epithelial
gadfpnda-1,Epithelial
gadgafnh-1,Epithelial
gadgcbmi-1,Macrophages
gadgdhan-1,Macrophages
gadglicl-1,Epithelial
gadgocjg-1,Macrophages
gadhbmna-1,Macrophages
gadhdeok-1,Epithelial
gadhdohm-1,Macrophages
gadhenjo-1,Epithelial
gadhgnbn-1,Epithelial
gadhhdhj-1,Epithelial
gadhhfpb-1,Macrophages
gadhhnda-1,Macrophages
gadhjkcg-1,Macrophages
gadhlnfl-1,Epithelial
gadhojdn-1,Fibroblasts
gadhoppj-1,Macrophages
gadhpifd-1,Macrophages
gadibjek-1,Macrophages
gadielke-1,Macrophages
gadifjbo-1,Macrophages
gadigfao-1,Macrophages
gadigfdl-1,Epithelial
gadihemm-1,Macrophages
gadiifpo-1,Macrophages
gadimaii-1,Epithelial
gadingaj-1,Macrophages
gadinhkc-1,Epithelial
gadjbelj-1,Epithelial
gadjckib-1,Macrophages
gadjcmpc-1,Macrophages
gadjcmpe-1,Epithelial
gadjepdm-1,Macrophages
gadjfddl-1,Macrophages
gadjhbjp-1,Macrophages
gadjjlij-1,Macrophages
gadjkkfj-1,T cells
gadjlcil-1,T cells
gadjlfpb-1,Epithelial
gadjmllh-1,Epithelial
gadjokjj-1,Epithelial
gadjpinc-1,Epithelial
