cell_id,cell_type
hncdklik-1,Macrophages
hncdleia-1,Macrophages
hncdonpo-1,Macrophages
hncefoma-1,Mixed Immune
hncegggm-1,CD8+ T cells
hnceihbk-1,CD8+ T cells
hnceinko-1,Macrophages
hncejodg-1,Endothelial
hncekohe-1,Mixed Immune
hncelcfo-1,Endothelial
hncelgbe-1,Endothelial
hncemgbj-1,Myofibroblasts
hnceoblo-1,CD8+ T cells
hnceomed-1,Endothelial
hncepdgc-1,CD8+ T cells
hncfcmic-1,Endothelial
hncfjlcm-1,CD8+ T cells
hncfolif-1,Mixed Immune
hncfphom-1,CD8+ T cells
hncgadnh-1,Macrophages
hncgflik-1,Mixed Immune
hncgmcei-1,Mixed Immune
hncgpkgn-1,Myofibroblasts
hnchagkf-1,Endothelial
hnchbbod-1,Myofibroblasts
hnchbkde-1,Macrophages
hnchbnci-1,Endothelial
hnchdijo-1,Mixed Immune
hnchejeb-1,Mixed Immune
hnchgpoa-1,Mixed Immune
hnchhjpp-1,CD8+ T cells
hnchilmc-1,Mixed Immune
hnchlmcd-1,Macrophages
hnchnmdk-1,Macrophages
hnchpija-1,Mixed Immune
hncibgld-1,Mixed Immune
hncidnam-1,CD8+ T cells
hncikmbg-1,CD8+ T cells
hncioigk-1,Macrophages
hncipdgj-1,Macrophages
hncipndk-1,Stromal
hncjakoo-1,Mixed Immune
hncjanhm-1,Macrophages
hncjchoj-1,Macrophages
hncjfbkk-1,Epithelial
hncjhecd-1,Mixed Immune
hncjhmln-1,Mixed Immune
hncjkjhg-1,Endothelial
hncjnibp-1,Mixed Immune
hncjpkmb-1,Macrophages
hnckeepg-1,Endothelial
hnckhelk-1,Endothelial
hnckhkbp-1,Myofibroblasts
hnckilop-1,Mixed Immune
hncklpeh-1,Macrophages
hnckpcpo-1,Macrophages
hnckppoe-1,Macrophages
hnclaobh-1,CD8+ T cells
hnclckcm-1,CD8+ T cells
hncldock-1,Macrophages
hnclkiph-1,Macrophages
hnclkjoh-1,Stromal
hnclnmcc-1,Epithelial
hnclomdm-1,Stromal
hncmaafj-1,Stromal
hncmafod-1,Vascular Stromal
hncmbgnc-1,Vascular Stromal
hncmgfjm-1,Stromal
hncmgobh-1,Macrophages
hncmiand-1,Myofibroblasts
hncmjcge-1,Mixed Immune
hncmjkeo-1,Epithelial
hncmocbj-1,Macrophages
hncmpdkl-1,Mixed Immune
hncnabfl-1,Mixed Immune
hncnbifi-1,Mixed Immune
hncnfkcn-1,Stromal
hncnjnbl-1,Stromal
hncnlofd-1,CD8+ T cells
hncnmgch-1,Mixed Immune
hncnoknh-1,Epithelial
hncnoonn-1,Mixed Immune
hncobgpn-1,Mixed Immune
hncoblfb-1,CD8+ T cells
hncobomc-1,Stromal
hncoegom-1,Mixed Immune
hncogodi-1,Myofibroblasts
hncojbbm-1,Stromal
hncokcam-1,Macrophages
hncokkkn-1,Mixed Immune
hncpgnlm-1,Mixed Immune
hncphndb-1,Macrophages
hncpkhdl-1,Mixed Immune
hncpocmp-1,Myofibroblasts
hndabacc-1,Mixed Immune
hndachjj-1,Macrophages
hndadedp-1,Stromal
hndafika-1,Stromal
hndahibj-1,Mixed Immune
hndaicin-1,Stromal
hndailha-1,Mixed Immune
hndanfoi-1,Stromal
hndbdaka-1,Mixed Immune
hndbgbdh-1,Stromal
hndbhoph-1,Vascular Stromal
hndbiloo-1,Vascular Stromal
hndbjgca-1,Stromal
hndbjhdk-1,Mixed Immune
hndbldni-1,Macrophages
hndbppik-1,Macrophages
hndcaicb-1,Stromal
hndcaofi-1,Stromal
hndcdfjk-1,Stromal
hndceacl-1,Macrophages
hndchcac-1,Macrophages
hndchdko-1,Mixed Immune
hndcjmnp-1,Stromal
hndcjncl-1,Stromal
hndckedj-1,Macrophages
hndckfik-1,Myofibroblasts
hndcljin-1,Stromal
hnddbkan-1,Myofibroblasts
hnddgmnp-1,Myofibroblasts
hnddinba-1,Stromal
hnddjlfp-1,Mixed Immune
hnddkhkg-1,Endothelial
hnddmnjn-1,Mixed Immune
hnddnlca-1,Endothelial
hndebadn-1,Macrophages
hndebion-1,Macrophages
hndedfcc-1,Stromal
hndejmhk-1,Stromal
hndenaed-1,Stromal
hndeofci-1,Endothelial
hndepiik-1,Macrophages
hndfabje-1,Macrophages
hndfbpia-1,Endothelial
hndfcjcf-1,Mixed Immune
hndfefml-1,Mixed Immune
hndffock-1,Endothelial
hndfglje-1,Macrophages
hndfkhkc-1,Myofibroblasts
hndfnjad-1,Endothelial
hndfpgak-1,Mixed Immune
hndgaape-1,Mixed Immune
hndgacec-1,Stromal
hndgahkd-1,Vascular Stromal
hndgckjk-1,Stromal
hndgfggl-1,Vascular Stromal
hndgfmef-1,Endothelial
hndgfohi-1,Endothelial
hndgicfe-1,Stromal
hndgndai-1,Stromal
hndhcdmh-1,Mixed Immune
hndhecoa-1,Macrophages
hndhjomm-1,Myofibroblasts
hndhkbap-1,Macrophages
hndhokoa-1,Stromal
hndidnhp-1,Mixed Immune
hndighid-1,Mixed Immune
hndilahj-1,Macrophages
hndilfig-1,Macrophages
hndjdcfh-1,Stromal
hndjfcio-1,Stromal
hndjgdek-1,Stromal
hndjgdgn-1,Stromal
hndjgnap-1,Stromal
hndjkfgk-1,Stromal
hndjlpol-1,Stromal
hndkaofa-1,Macrophages
hndkflbn-1,Mixed Immune
hndkgjdm-1,Stromal
hndklopi-1,Proliferating T
hndkpjpg-1,Stromal
hndlbjde-1,Myofibroblasts
hndlbjhb-1,Endothelial
hndlbofl-1,Endothelial
hndldghk-1,Macrophages
hndldiep-1,Mixed Immune
hndlemjd-1,Myofibroblasts
hndlfeld-1,Mixed Immune
hndlfinn-1,Macrophages
hndlnoic-1,Stromal
hndmbaik-1,Mixed Immune
hndmbibp-1,Macrophages
hndmddek-1,Macrophages
hndmeboi-1,Endothelial
hndmekgm-1,Mixed Immune
hndmghgf-1,Stromal
hndmgpke-1,Macrophages
hndmhjin-1,Macrophages
hndmkadp-1,Endothelial
hndmofpe-1,Stromal
hndmopoj-1,Stromal
hndmppdg-1,Macrophages
hndneple-1,Stromal
hndnhjlc-1,Stromal
hndnldbp-1,Macrophages
hndnmbkh-1,Macrophages
hndnpcag-1,Mixed Immune
hndobfmn-1,Stromal
hndocmdd-1,Stromal
hndodbfd-1,Endothelial
hndoeoib-1,Mixed Immune
hndoieho-1,Mixed Immune
hndoifbb-1,Macrophages
hndoiill-1,Macrophages
hndojmnp-1,Macrophages
hndoppnb-1,B cells
hndpcojg-1,Mixed Immune
hndpdnik-1,Stromal
hndpedem-1,Stromal
hndphcgp-1,Mixed Immune
hndpiaan-1,CD8+ T cells
hndpimpb-1,CD8+ T cells
hndpipgi-1,Macrophages
hndpjlha-1,Stromal
hndpkimo-1,Stromal
hndpnkpi-1,Macrophages
hneaechf-1,Macrophages
hneaenod-1,Mixed Immune
hneanmdb-1,Endothelial
hneannom-1,Mixed Immune
hneanoff-1,Mixed Immune
hnebegai-1,Myofibroblasts
hnebfmeo-1,Myofibroblasts
hnebggao-1,Mixed Immune
hnebjaph-1,Mixed Immune
hnebndkf-1,Macrophages
hnebnpbg-1,Mixed Immune
hnecbggl-1,Macrophages
hneccgcc-1,Macrophages
hneccoei-1,Macrophages
hnecfaii-1,Mixed Immune
hnecjnoi-1,Macrophages
hneclpad-1,Macrophages
hnecmcal-1,Macrophages
hnedaldh-1,Mixed Immune
hnedcfam-1,Stromal
hnedciib-1,Macrophages
hnedecdl-1,Vascular Stromal
hnedecnl-1,Mixed Immune
hnedeoej-1,Macrophages
hnedhale-1,CD8+ T cells
hnedhmba-1,Vascular Stromal
hnednjgh-1,Mixed Immune
hnedpdja-1,Mixed Immune
hnedpkpn-1,Mixed Immune
hneecfbi-1,Stromal
hneefidm-1,Mixed Immune
hneeifdf-1,Mixed Immune
hneelhhc-1,Mixed Immune
hneendlf-1,Mixed Immune
hneendph-1,Macrophages
hneengdd-1,Endothelial
hneepbgh-1,Stromal
hnefchje-1,Mixed Immune
hnefddno-1,Macrophages
hnefeaik-1,Macrophages
hnefhbbd-1,Macrophages
hnefjfem-1,Mixed Immune
hnefjhee-1,Myofibroblasts
hnefkkpb-1,Endothelial
hnefnbka-1,Stromal
hnefoepe-1,Stromal
hnefolch-1,Mixed Immune
hnefomnk-1,Stromal
hnegbaig-1,Macrophages
hnegcllo-1,Mixed Immune
hneggcff-1,Mixed Immune
hnegjclp-1,Mixed Immune
hnegjlfj-1,Mixed Immune
hnegkcln-1,Mixed Immune
hnegkhbo-1,Mixed Immune
hnegliie-1,Endothelial
hnegnlpb-1,Endothelial
hnehbimp-1,Macrophages
hnehfmcf-1,Stromal
hnehfogh-1,Mixed Immune
hnehgkmj-1,Mixed Immune
hnehkaid-1,Stromal
hnehkhpo-1,Macrophages
hnehnfbg-1,Endothelial
hnehnhca-1,Mixed Immune
hneicjke-1,Macrophages
hneicman-1,Myofibroblasts
hneidhkj-1,Stromal
hneidpfk-1,Myofibroblasts
hneifajh-1,Mixed Immune
hneifbkl-1,Macrophages
hneihafn-1,Mixed Immune
hneiipfb-1,Macrophages
hneikefm-1,Macrophages
hneikmjg-1,CD8+ T cells
hneilljh-1,Macrophages
hneinjil-1,Stromal
hneioofc-1,CD8+ T cells
hnejdlmi-1,Stromal
hnejelag-1,Macrophages
hnejhbkc-1,Mixed Immune
hnejimpe-1,B cells
hnejjbfm-1,Stromal
hnejjegf-1,Mixed Immune
hnejnkab-1,Macrophages
hnejojmo-1,Endothelial
hnejpcai-1,Mixed Immune
hnejpngp-1,Mixed Immune
hnekanbd-1,Stromal
hnekelbl-1,Mixed Immune
hnekfejj-1,Stromal
hnekfphh-1,Mixed Immune
hnekhfhh-1,Proliferating T
hnekhllk-1,Vascular Stromal
hnekimbh-1,Vascular Stromal
hnekinaj-1,Macrophages
hneklnoo-1,Macrophages
hnekoehf-1,Mixed Immune
hnelbalf-1,Macrophages
hnelcfba-1,Stromal
hnelfejn-1,Mixed Immune
hnelgafo-1,Stromal
hnellaei-1,Vascular Stromal
hnelnbcd-1,Stromal
hnelnchl-1,Stromal
hnelnoal-1,Macrophages
hnelnpjc-1,Endothelial
hnemdnho-1,Macrophages
hnemecbd-1,Macrophages
hnemenak-1,Macrophages
hnemeohd-1,Vascular Stromal
hnemleag-1,Mixed Immune
hnencjpi-1,Mixed Immune
hneneahb-1,Myofibroblasts
hnenehcn-1,Proliferating T
hnenfbok-1,Endothelial
hnenjeeg-1,Proliferating T
hnenmcgf-1,Vascular Stromal
hnenoheo-1,Vascular Stromal
hnenpioh-1,Vascular Stromal
hneoaokn-1,Proliferating T
hneobcbb-1,Mixed Immune
hneodbao-1,Endothelial
hneodlme-1,Endothelial
hneodmgn-1,Stromal
hneokjha-1,Stromal
hneoliab-1,CD8+ T cells
hneoocek-1,Myofibroblasts
hneoochk-1,Endothelial
hnepggcd-1,Macrophages
hnephano-1,Stromal
hnephkcl-1,Macrophages
hnepkceb-1,Myofibroblasts
hnepmceh-1,Stromal
hnfaackh-1,Stromal
hnfaaipg-1,Macrophages
hnfabahj-1,Mixed Immune
hnfaffmm-1,Stromal
hnfagdhm-1,Stromal
hnfahghf-1,Vascular Stromal
hnfajdnd-1,Myofibroblasts
hnfajllk-1,Endothelial
hnfamjmo-1,Myofibroblasts
hnfamlea-1,Macrophages
hnfaojcb-1,Endothelial
hnfbaadc-1,Endothelial
hnfbaaij-1,Endothelial
hnfbipgh-1,Macrophages
hnfbppog-1,Macrophages
hnfcapho-1,Stromal
hnfccebp-1,Stromal
hnfcehkn-1,Endothelial
hnfcjbde-1,Stromal
hnfcjgdk-1,Mixed Immune
hnfckcjg-1,Myofibroblasts
hnfcmcbc-1,Stromal
hnfcojam-1,Endothelial
hnfcopab-1,Stromal
hnfdbllm-1,CD8+ T cells
hnfdechk-1,B cells
hnfdekmg-1,Mixed Immune
hnfdhcgh-1,Mixed Immune
hnfdjbmd-1,Stromal
hnfdjcpc-1,CD8+ T cells
hnfdjdhb-1,Macrophages
hnfdmbap-1,CD8+ T cells
hnfdmhpc-1,Mixed Immune
hnfdnfmo-1,Mixed Immune
hnfeacjm-1,CD8+ T cells
hnfedjbd-1,Stromal
hnfeeico-1,Stromal
hnfehaeo-1,Stromal
hnfeknba-1,Mixed Immune
hnfepddi-1,Mixed Immune
hnfeppjh-1,Macrophages
hnffahoa-1,Myofibroblasts
hnffbgni-1,Macrophages
hnffdkka-1,Proliferating T
hnffelle-1,Stromal
hnffgieb-1,Stromal
hnffgojk-1,Mixed Immune
hnffhmei-1,Endothelial
hnffidil-1,Myofibroblasts
hnffjmal-1,Endothelial
hnffjnln-1,Myofibroblasts
hnffkddo-1,Stromal
hnffoink-1,Endothelial
hnfgaeoo-1,Stromal
hnfgfnib-1,Macrophages
hnfgfohc-1,Myofibroblasts
hnfgfpkp-1,Myofibroblasts
hnfgibhi-1,Stromal
hnfgohdb-1,Myofibroblasts
hnfgppll-1,Myofibroblasts
hnfhckbi-1,Myofibroblasts
hnfheoao-1,Stromal
hnfhgaga-1,Endothelial
hnfhgoom-1,Stromal
hnfhioai-1,Myofibroblasts
hnfhpjck-1,Macrophages
hnfiakii-1,Myofibroblasts
hnficdcc-1,Myofibroblasts
hnficndk-1,Epithelial
hnfigleo-1,Mixed Immune
hnfigmom-1,Macrophages
hnfikndc-1,CD8+ T cells
hnfimbde-1,Myofibroblasts
hnfipehl-1,Myofibroblasts
hnfjgngc-1,Stromal
hnfjhkla-1,Macrophages
hnfjiaef-1,Macrophages
hnfjiaem-1,Stromal
hnfjjggo-1,Macrophages
hnfjkgda-1,Stromal
hnfjkigp-1,Mixed Immune
hnfkakgk-1,CD8+ T cells
hnfkdbap-1,Vascular Stromal
hnfkfffk-1,Vascular Stromal
hnfkidkj-1,Proliferating T
hnfkkklm-1,Macrophages
hnfklbfh-1,Myofibroblasts
hnfkljjc-1,Mixed Immune
hnfklnnm-1,Stromal
hnfkoebf-1,Endothelial
hnflabnj-1,Mixed Immune
hnflbdbo-1,Myofibroblasts
hnflgbof-1,Mixed Immune
hnfljelk-1,Stromal
hnflknil-1,Mixed Immune
hnflpckl-1,Macrophages
hnflplmm-1,CD8+ T cells
hnfmanjk-1,Mixed Immune
hnfmdffa-1,CD8+ T cells
hnfmgcib-1,Mixed Immune
hnfmifge-1,CD8+ T cells
hnfmjihp-1,Stromal
hnfmkklc-1,Macrophages
hnfmknfn-1,Mixed Immune
hnfmnkdn-1,Mixed Immune
hnfmoggb-1,Mixed Immune
hnfnboeb-1,Mixed Immune
hnfnclkp-1,Endothelial
hnfndplo-1,Mixed Immune
hnfneacd-1,Macrophages
hnfneahe-1,Endothelial
hnfnelgg-1,Stromal
hnfnggbc-1,Endothelial
hnfnhoai-1,Stromal
hnfnibdp-1,Stromal
hnfniknm-1,Mixed Immune
hnfningj-1,CD8+ T cells
hnfnlabh-1,Stromal
hnfnlmkm-1,Mixed Immune
hnfnlndj-1,Mixed Immune
hnfnmlic-1,Myofibroblasts
hnfnndcp-1,Macrophages
hnfobdfm-1,Mixed Immune
hnfobfdn-1,CD8+ T cells
hnfoeefl-1,Macrophages
hnfoeejf-1,CD8+ T cells
hnfogeak-1,Macrophages
hnfolgde-1,Macrophages
hnfomfln-1,Macrophages
hnfonihi-1,Mixed Immune
hnfonkmf-1,CD8+ T cells
hnfopkjo-1,Mixed Immune
hnfpaeoi-1,CD8+ T cells
hnfpegog-1,Macrophages
hnfpmboe-1,Stromal
hnfpmogo-1,CD8+ T cells
hnfpopnf-1,Stromal
hngabkke-1,Proliferating T
hngadcdn-1,Mixed Immune
hngadmik-1,Macrophages
hngaghcg-1,Stromal
hngakacf-1,Macrophages
hngakanm-1,Mixed Immune
hngalcoh-1,Macrophages
hngapcip-1,Vascular Stromal
hngbhjni-1,Stromal
hngbifeb-1,Mixed Immune
hngbifhm-1,Stromal
hngbjdpk-1,Myofibroblasts
hngbjgak-1,CD8+ T cells
hngcdeka-1,Endothelial
hngciikc-1,Myofibroblasts
hngcjihp-1,B cells
hngckinf-1,Stromal
hngclleg-1,Vascular Stromal
hngcppjl-1,Mixed Immune
hngdbaaj-1,Mixed Immune
hngdbjdm-1,Vascular Stromal
hngdbnij-1,Stromal
hngdfbcb-1,Macrophages
hngdfkib-1,Myofibroblasts
hngdghkg-1,Stromal
hngdkjia-1,Vascular Stromal
hngdkklj-1,Vascular Stromal
hngdmjeh-1,Vascular Stromal
hngdoljd-1,Mixed Immune
hngdpoen-1,Stromal
hngecjbc-1,Mixed Immune
hngedmff-1,Mixed Immune
hngednjc-1,Stromal
hngefgid-1,CD8+ T cells
hngeknad-1,Stromal
hngembjg-1,Stromal
hngemdmg-1,Myofibroblasts
hngenocn-1,Stromal
hngeoeeh-1,Proliferating T
hngepnpl-1,Stromal
hngfaoop-1,Myofibroblasts
hngfedcc-1,Myofibroblasts
hngfgomg-1,Mixed Immune
hngfijhb-1,CD8+ T cells
hngfnlpg-1,Macrophages
hngfphlo-1,Macrophages
hnggbnlf-1,Stromal
hngglhpk-1,Macrophages
hnggljpg-1,Stromal
hnggmjmh-1,Mixed Immune
hnggomgc-1,Endothelial
hnggplom-1,Myofibroblasts
hnghghjo-1,Myofibroblasts
hnghjllc-1,Stromal
hnghkdop-1,Endothelial
hnghliok-1,Macrophages
hnghmfje-1,Stromal
hnghmjji-1,Endothelial
hnghnlhf-1,Myofibroblasts
hngibccg-1,Vascular Stromal
hngilimn-1,Myofibroblasts
hngilmia-1,Myofibroblasts
hnginjfp-1,Endothelial
hngjemao-1,Macrophages
hngjfnga-1,Endothelial
hngjgfkd-1,CD8+ T cells
hngjiphk-1,Mixed Immune
hngjmnlo-1,CD8+ T cells
hngjnonk-1,Myofibroblasts
hngkdbjh-1,Mixed Immune
hngkdlmm-1,Stromal
hngkebde-1,Myofibroblasts
hngkgblp-1,Vascular Stromal
hngkgkgc-1,Mixed Immune
hngkhjkl-1,Myofibroblasts
hngkijfk-1,Stromal
hnglgmdi-1,Stromal
hngljgjm-1,Vascular Stromal
hngllfdo-1,Stromal
hnglnind-1,Macrophages
hnglnogb-1,CD8+ T cells
hngloipj-1,Myofibroblasts
hngmdalm-1,Mixed Immune
hngmdggn-1,Stromal
hngmdkcm-1,Mixed Immune
hngmggjk-1,CD8+ T cells
hngmgpfi-1,Mixed Immune
hngmiobo-1,Stromal
hngmjicp-1,Stromal
hngmlajo-1,Vascular Stromal
hngmmibj-1,Stromal
hngmnjjl-1,Vascular Stromal
hngmoajk-1,Stromal
hngmpgem-1,Vascular Stromal
hngmpglj-1,Vascular Stromal
hngmpioo-1,Vascular Stromal
hngncgnj-1,Stromal
hngnjnol-1,Endothelial
hngnjphm-1,Macrophages
hngnlbpn-1,Mixed Immune
hngnlljf-1,Endothelial
hngnnodl-1,Stromal
hngnocfp-1,Macrophages
hngnpnbc-1,Endothelial
hngoakli-1,Stromal
hngoccdf-1,Endothelial
hngoegke-1,Mixed Immune
hngogjcc-1,Stromal
hngogkkk-1,Stromal
hngohihp-1,Stromal
hngoiaoh-1,Macrophages
hngoihfo-1,Stromal
hngokpjk-1,Mixed Immune
hngolhom-1,Stromal
hngoljmn-1,Vascular Stromal
hngomggc-1,Stromal
hngopkff-1,CD8+ T cells
hngpamoc-1,Vascular Stromal
hngpbeai-1,Myofibroblasts
hngpfldn-1,Mixed Immune
hngphpkf-1,Mixed Immune
hngpikob-1,Stromal
hngpmbja-1,Stromal
hngpmpha-1,Mixed Immune
hnhaccig-1,CD8+ T cells
hnhacecj-1,Endothelial
hnhafjkh-1,Endothelial
hnhahpco-1,Stromal
hnhakade-1,Myofibroblasts
hnhakljj-1,Macrophages
hnhalmkg-1,Macrophages
hnhanjdk-1,Macrophages
hnhannai-1,Stromal
hnhapffm-1,Mixed Immune
hnhapnmh-1,Mixed Immune
hnhbgfhm-1,Stromal
hnhbimbh-1,Macrophages
hnhbklml-1,Mixed Immune
hnhblbbd-1,Macrophages
hnhbnemh-1,Endothelial
hnhbnibe-1,Stromal
hnhcbiji-1,Mixed Immune
hnhcdcaf-1,Stromal
hnhcfllj-1,Macrophages
hnhciklo-1,Myofibroblasts
hnhclpfh-1,Mixed Immune
hnhcopik-1,Macrophages
hnhddebh-1,Mixed Immune
hnhdemoo-1,Myofibroblasts
hnhdkeip-1,Stromal
hnhdkfhm-1,Mixed Immune
hnhdlkkm-1,CD8+ T cells
hnhdonjh-1,Stromal
hnhdpgom-1,Stromal
hnhealei-1,Mixed Immune
hnhedaal-1,Stromal
hnheekbj-1,Mixed Immune
hnhegemp-1,Stromal
hnhehfmp-1,Macrophages
hnhemacc-1,Mixed Immune
hnhemnko-1,Macrophages
hnhfcdmh-1,Mixed Immune
hnhfedmi-1,CD8+ T cells
hnhfehgk-1,Macrophages
hnhfenjj-1,Mixed Immune
hnhfiboi-1,Mixed Immune
hnhfingh-1,Macrophages
hnhfinma-1,Stromal
hnhfjlge-1,Macrophages
hnhfkjdo-1,CD8+ T cells
hnhfkjib-1,Mixed Immune
hnhfmphe-1,Macrophages
hnhfndad-1,Macrophages
hnhghppf-1,Macrophages
hnhgidhd-1,Mixed Immune
hnhgofbd-1,Mixed Immune
hnhgokej-1,Mixed Immune
hnhhbfkd-1,Mixed Immune
hnhhbhgo-1,Mixed Immune
hnhheicm-1,Macrophages
hnhhghoi-1,Macrophages
hnhhjaon-1,Macrophages
hnhhocli-1,Mixed Immune
hnhhodmp-1,Stromal
hnhhpjnk-1,Macrophages
hnhhpnbh-1,Macrophages
hnhibjjh-1,Mixed Immune
hnhihgpm-1,Myofibroblasts
hnhilahg-1,Mixed Immune
hnhiliaj-1,Stromal
hnhimboa-1,Myofibroblasts
hnhindbb-1,CD8+ T cells
hnhjbiod-1,Endothelial
hnhjbnid-1,Endothelial
hnhjcgdo-1,Stromal
hnhjdjpp-1,Mixed Immune
hnhjfnff-1,Macrophages
hnhjgocm-1,Stromal
hnhjihko-1,Endothelial
hnhjjkcp-1,Mixed Immune
hnhjndep-1,Stromal
hnhjnjml-1,Stromal
hnhjoijk-1,Macrophages
hnhjopjn-1,Mixed Immune
hnhkbhdc-1,Mixed Immune
hnhkbign-1,Stromal
hnhkjenb-1,Myofibroblasts
hnhkpcdc-1,Stromal
hnhkpmpn-1,Stromal
hnhlafmj-1,Macrophages
hnhlcoik-1,Mixed Immune
hnhlipop-1,Mixed Immune
hnhlmbpp-1,Mixed Immune
hnhlnmgb-1,Macrophages
hnhlpfcn-1,Mixed Immune
hnhlpjac-1,Macrophages
hnhmhcki-1,Macrophages
hnhmindb-1,CD8+ T cells
hnhmlbhn-1,Macrophages
hnhmldfj-1,Mixed Immune
hnhmljnn-1,Myofibroblasts
hnhmljoh-1,Mixed Immune
hnhmllfl-1,Myofibroblasts
hnhmmcjp-1,CD8+ T cells
hnhmpmee-1,CD8+ T cells
hnhnainl-1,CD8+ T cells
hnhneagk-1,Mixed Immune
hnhnggmg-1,Mixed Immune
hnhngilf-1,CD8+ T cells
hnhngnoa-1,CD8+ T cells
hnhngoid-1,Mixed Immune
hnhnhboc-1,Mixed Immune
hnhnkkej-1,CD8+ T cells
hnhnlabd-1,Macrophages
hnhnlonm-1,Macrophages
hnhnnkgp-1,CD8+ T cells
hnhocabd-1,Mixed Immune
hnhocfob-1,CD8+ T cells
hnhodahn-1,Mixed Immune
hnhodjkc-1,Epithelial
hnhofboj-1,CD8+ T cells
hnhohgma-1,Mixed Immune
hnhohoph-1,Vascular Stromal
hnhopoap-1,Mixed Immune
hnhpanmc-1,Mixed Immune
hnhpcilh-1,Mixed Immune
hnhpefdm-1,Mixed Immune
hnhpgddd-1,Mixed Immune
hnhpocab-1,Vascular Stromal
hnhppkek-1,Vascular Stromal
hniadaam-1,Mixed Immune
hniaeapn-1,CD8+ T cells
hniakkgg-1,Macrophages
hniamjcj-1,Macrophages
hnibaioi-1,Mixed Immune
hnibbfhf-1,Macrophages
hnibblah-1,Macrophages
hnibbmhf-1,Endothelial
hnibcgcm-1,Macrophages
hnibdibi-1,Macrophages
hnibdoah-1,Macrophages
hnibfbhe-1,Macrophages
hnibflnb-1,Mixed Immune
hnibjend-1,Macrophages
hnibjham-1,Macrophages
hnibmcae-1,Macrophages
hnibnaed-1,Vascular Stromal
hnibockm-1,Vascular Stromal
hnibpbei-1,Vascular Stromal
hnibpnff-1,Vascular Stromal
hnicbidd-1,Vascular Stromal
hnicdjgm-1,Stromal
hnicdkjn-1,Stromal
hnicfkdm-1,Vascular Stromal
hnicgdbk-1,Vascular Stromal
hnichbpc-1,Mixed Immune
hniciohi-1,Vascular Stromal
hnicmbgh-1,Vascular Stromal
hnicnajh-1,CD8+ T cells
hnicpghl-1,Vascular Stromal
hnicphfj-1,Vascular Stromal
hnidamik-1,Endothelial
hnidando-1,Vascular Stromal
hnidchll-1,Vascular Stromal
hnidfimg-1,Vascular Stromal
hnidgbfc-1,Vascular Stromal
hnidjihf-1,Mixed Immune
hnidjjpb-1,Vascular Stromal
hnidphjd-1,Macrophages
hniebpig-1,Macrophages
hniecmek-1,Stromal
hniedkfc-1,Macrophages
hniegaak-1,Mixed Immune
hnieldgn-1,Stromal
hnieminb-1,Stromal
hniemmfe-1,Stromal
hnifggoh-1,Stromal
hnifijip-1,Vascular Stromal
hnifjmci-1,Stromal
hnifkgfa-1,Stromal
hnifmgag-1,Macrophages
hnifnenp-1,Vascular Stromal
hnifodmb-1,Macrophages
hnigccbh-1,Stromal
hnigdapn-1,Mixed Immune
hnigdlao-1,Macrophages
hnigedla-1,Mixed Immune
hnigejoj-1,Macrophages
hnigghbm-1,Stromal
hnigijmc-1,Stromal
hniglkhl-1,Mixed Immune
hnigpjgi-1,CD8+ T cells
hnihgdll-1,CD8+ T cells
hnihjaei-1,CD8+ T cells
hnihkdlm-1,Mixed Immune
hnihlaee-1,Mixed Immune
hniiddgb-1,Mixed Immune
hniidhio-1,CD8+ T cells
hniienjc-1,CD8+ T cells
hniignin-1,Mixed Immune
hniiicpk-1,Vascular Stromal
hniiiieh-1,Mixed Immune
hniikafd-1,Macrophages
hniilohj-1,CD8+ T cells
hniimhhc-1,CD8+ T cells
hnijbdig-1,CD8+ T cells
hnijejbl-1,Macrophages
hnijelkj-1,Macrophages
hnijfghc-1,Mixed Immune
hnijmign-1,Myofibroblasts
hnijmlmn-1,Endothelial
hnikagge-1,Myofibroblasts
hnikbclb-1,Stromal
hnikfmke-1,Mixed Immune
hnikiini-1,Macrophages
hnikklkj-1,Endothelial
hnikmleb-1,Mixed Immune
hnildkfo-1,Macrophages
hnilflgb-1,CD8+ T cells
hnilldgg-1,Mixed Immune
hniloedj-1,Stromal
hnimcbie-1,Mixed Immune
hnimehoi-1,Stromal
hnimipfe-1,Mixed Immune
hnimpilk-1,Mixed Immune
hnimpkkh-1,Macrophages
hninbolb-1,Macrophages
hninedgd-1,Mixed Immune
hninemha-1,Mixed Immune
hninench-1,Macrophages
hnineoik-1,Macrophages
hningojf-1,Vascular Stromal
hninhaik-1,Vascular Stromal
hninjlme-1,Vascular Stromal
hninjncd-1,Vascular Stromal
hninnhda-1,Epithelial
hninnond-1,Mixed Immune
hninoelh-1,CD8+ T cells
hninpemh-1,Mixed Immune
hnioakce-1,Vascular Stromal
hnioapaa-1,Macrophages
hnioblka-1,Macrophages
hnioeoep-1,Mixed Immune
hniofflo-1,Macrophages
hniogljg-1,Stromal
hniokkmd-1,Vascular Stromal
hniopdna-1,Vascular Stromal
hnipbegj-1,Vascular Stromal
hnipefbj-1,Stromal
hnipjcen-1,Stromal
hnipjeec-1,Stromal
hnipjlhc-1,Stromal
hnipllkg-1,Vascular Stromal
hnipnmbo-1,Vascular Stromal
hnippkhb-1,Mixed Immune
hnjabnje-1,Myofibroblasts
hnjadeoi-1,Myofibroblasts
hnjaiagp-1,Endothelial
